,name,gender,关注,粉丝,time,rating,text,useful
1,TONGCHENG_USER,male,0,12,2015/9/4,width:90%;,孩子喜欢去，里面很大，有小路，还有假山，以前去过很多次都没发现，景区里有一些荒废的景点，小桥不能走了很可惜，希望能够对游客开放，很期待,有用 （0）
2,TONGCHENG_USER,male,0,12,2015/9/4,width:90%;,玩得很开心风景很优美很可以感受一下＃采摘的乐趣总而言之很满意的一次,有用 （0）
3,TONGCHENG_USER,male,0,12,2015/9/4,width:90%;,空气很好，环境也不错，去的时候阴天，所以不是很热，要是晴天话估计可能会热，地方很大，有农家院可以租，约上好友可以烧烤，不错的。,有用 （0）
4,TONGCHENG_USER,male,0,12,2015/9/3,width:90%;,很好，景区很大，又采摘了很多葡萄，味道比市场好多了，10元一斤，,有用 （0）
5,TONGCHENG_USER,male,0,12,2015/9/3,width:90%;,天然氧吧 空气非常好 孩子去了也非常喜欢 还买了许多水果 葡萄非常甜 而且孩子可以在那里体验自己摘乐趣,有用 （0）
6,TONGCHENG_USER,male,0,12,2015/9/1,width:90%;,一直都想来看看，今天终于来了，很好。我还买了好多的绿色食品呢，葡萄，苦瓜，市子，好吃,有用 （0）
7,TONGCHENG_USER,male,0,12,2015/9/1,width:90%;,这次北大荒之行，看到了园内，果实累累，长长的丝瓜，圆圆的窝瓜，重重的冬瓜，采载了葡萄，孩子非常开心。,有用 （0）
8,TONGCHENG_USER,male,0,12,2015/9/1,width:90%;,已经去过2次啦，每次宝贝玩的都很开心，推荐带宝贝的去很不错，里面卖的蔬菜水果也很新鲜，满赞,有用 （0）
9,TONGCHENG_USER,male,0,12,2015/8/31,width:90%;,总的来说很不错，能看到很多现代农业的产物，大开眼界，类似的生态园我也去过，相比之下，北大荒还需要更加完善呀,有用 （0）
10,TONGCHENG_USER,male,0,12,2015/8/31,width:90%;,园内景点出乎意料的好，有好多没有见过的植物，水果，植物的果实硕果累累，园内还有很多适合小朋友玩的场所，我自己在葡萄园摘的葡萄，味道就是不一样，还会在去的，好评！,有用 （0）
11,TONGCHENG_USER,male,0,12,2015/8/31,width:90%;,超级棒的优惠体验，我们一家三口玩得非常开心，园区内风景优美，尤其是室内热带作物让我们空间穿越，一睹奇花异草，还有无土栽培区的蔬菜。当然，孩子最高兴的是儿童娱乐区的游戏，是中途很好的休息和调剂。超赞！！！,有用 （0）
12,TONGCHENG_USER,male,0,12,2015/8/31,width:90%;,依然如故，是人们休闲的好去处，只不过今年去的有点晚，树上的果实所剩无几。明年再去一定要早几天。,有用 （0）
13,TONGCHENG_USER,male,0,12,2015/8/30,width:90%;,感觉挺好的，孩子很高兴，就是中途下雨了，要是葡萄采摘能再优惠些，就更完美了！我婆婆回来后就向她的牌友推荐了，挺多人都想去啊！,有用 （0）
14,TONGCHENG_USER,male,0,12,2015/8/30,width:100%;,南国园非常棒，香蕉树，木瓜树、莲雾树结的果实很多，还有休息的地方，真的非常好，超级赞,有用 （0）
15,TONGCHENG_USER,male,0,12,2015/8/30,width:90%;,和朋友一起带孩子来的，玩了快一天了，最后采摘了葡萄，玩的很开心。,有用 （0）
16,TONGCHENG_USER,male,0,12,2015/8/29,width:90%;,门口的工作人员验码挺快的，没有坐车，在里面走走挺好的。南国园挺好，园里还有小孩玩的地方，滑梯，秋千。宝宝玩的开心。今天大家玩的愉快，下次还去。,有用 （0）
17,TONGCHENG_USER,male,0,12,2015/8/25,width:90%;,挺好的，取票方便，人不多，只是卖的东西有点少，香蕉10元一根，好贵,有用 （0）
